Date,Exercise,Category,Weight,Weight Unit,Reps,Distance,Distance Unit,Time,Comment
2025-07-27,Unilateral Triceps Extension,Triceps,35.0,kgs,7,,,,""
2025-07-27,Unilateral Triceps Extension,Triceps,35.0,kgs,9,,,,""
2025-07-27,Cable Lateral Unilat,Shoulders,25.0,kgs,16,,,,""
2025-07-27,Seated Machine Fly,Chest,61.0,kgs,9,,,,""
2025-07-27,Seated Machine Fly,Chest,61.0,kgs,6,,,,""
2025-07-27,Seated Machine Fly,Chest,61.0,kgs,4,,,,""
2025-07-27,Unilateral Triceps Extension,Triceps,35.0,kgs,7,,,,""
2025-07-30,High Row Unilat,Back,35.0,kgs,7,,,,""
2025-07-30,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-07-30,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-07-30,TBar Grode Griffe,Back,45.0,kgs,7,,,,""
2025-07-30,TBar Grode Griffe,Back,60.0,kgs,10,,,,""
2025-07-30,TBar Grode Griffe,Back,60.0,kgs,9,,,,""
2025-07-30,Lat Pulldown,Back,77.0,kgs,8,,,,""
2025-07-30,Lat Pulldown,Back,77.0,kgs,7,,,,""
2025-07-30,Golds Gym Biceps Machine Unilat,Biceps,15.0,kgs,8,,,,""
2025-07-30,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,5,,,,""
2025-07-30,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,6,,,,""
2025-07-30,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,8,,,,""
2025-07-30,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,7,,,,""
2025-07-31,Leg Curl Machine,Legs,50.0,kgs,5,,,,""
2025-07-31,Leg Curl Machine,Legs,60.0,kgs,4,,,,""
2025-07-31,Leg Curl Machine,Legs,70.0,kgs,14,,,,""
2025-07-31,Leg Curl Machine,Legs,70.0,kgs,12,,,,""
2025-07-31,Leg Extension Machine,Legs,75.0,kgs,7,,,,"Rückeneinstellung 4"
2025-07-31,Leg Extension Machine,Legs,95.0,kgs,13,,,,""
2025-07-31,Leg Extension Machine,Legs,95.0,kgs,11,,,,""
2025-07-31,Leg Press Komisch,Legs,140.0,kgs,7,,,,""
2025-07-31,Leg Press Komisch,Legs,180.0,kgs,16,,,,""
2025-07-31,Leg Press Calfs,Legs,213.0,kgs,12,,,,""
2025-07-31,Leg Press Calfs,Legs,213.0,kgs,10,,,,""
2025-07-31,Cable Crunch,Abs,40.0,kgs,14,,,,""
2025-07-31,Cable Crunch,Abs,60.0,kgs,14,,,,""
2025-07-31,Cable Crunch,Abs,60.0,kgs,9,,,,""
2025-07-31,Leg Press Komisch,Legs,200.0,kgs,16,,,,""
2025-08-03,Incline Dumbbell Bench Press,Chest,26.0,kgs,7,,,,""
2025-08-03,Incline Dumbbell Bench Press,Chest,34.0,kgs,11,,,,""
2025-08-03,Incline Dumbbell Bench Press,Chest,34.0,kgs,6,,,,""
2025-08-03,Seated Dumbbell Press,Shoulders,20.0,kgs,5,,,,""
2025-08-03,Seated Dumbbell Press,Shoulders,26.0,kgs,6,,,,""
2025-08-03,Seated Dumbbell Press,Shoulders,26.0,kgs,5,,,,""
2025-08-03,Unilateral Triceps Extension,Triceps,35.0,kgs,9,,,,""
2025-08-03,Unilateral Triceps Extension,Triceps,35.0,kgs,9,,,,""
2025-08-03,Unilateral Triceps Extension,Triceps,35.0,kgs,8,,,,""
2025-08-03,Cable Lateral Unilat,Shoulders,30.0,kgs,11,,,,""
2025-08-03,Cable Lateral Unilat,Shoulders,30.0,kgs,9,,,,""
2025-08-03,Seated Machine Fly,Chest,55.0,kgs,10,,,,""
2025-08-03,Seated Machine Fly,Chest,55.0,kgs,4,,,,""
2025-08-03,Seated Machine Fly,Chest,50.0,kgs,6,,,,""
2025-08-04,TBar Grode Griffe,Back,40.0,kgs,7,,,,""
2025-08-04,TBar Grode Griffe,Back,50.0,kgs,4,,,,""
2025-08-04,TBar Grode Griffe,Back,60.0,kgs,13,,,,""
2025-08-04,TBar Grode Griffe,Back,60.0,kgs,12,,,,""
2025-08-04,High Row Unilat,Back,42.5,kgs,9,,,,""
2025-08-04,High Row Unilat,Back,42.5,kgs,7,,,,""
2025-08-04,High Row Unilat,Back,42.5,kgs,6,,,,""
2025-08-04,Lat Pulldown,Back,77.0,kgs,8,,,,""
2025-08-04,Lat Pulldown,Back,77.0,kgs,7,,,,""
2025-08-04,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-04,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,8,,,,"Erste bizeps übung"
2025-08-04,Golds Gym Biceps Machine Unilat,Biceps,15.0,kgs,8,,,,""
2025-08-04,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,5,,,,""
2025-08-04,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,4,,,,""
2025-08-04,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,6,,,,""
2025-08-06,Leg Curl Machine,Legs,50.0,kgs,5,,,,""
2025-08-06,Leg Curl Machine,Legs,65.0,kgs,4,,,,""
2025-08-06,Leg Curl Machine,Legs,75.0,kgs,14,,,,""
2025-08-06,Leg Curl Machine,Legs,75.0,kgs,12,,,,""
2025-08-06,Leg Extension Machine,Legs,75.0,kgs,7,,,,""
2025-08-06,Leg Extension Machine,Legs,100.0,kgs,12,,,,""
2025-08-06,Leg Extension Machine,Legs,100.0,kgs,11,,,,""
2025-08-06,Leg Press,Legs,180.0,kgs,5,,,,""
2025-08-06,Leg Press,Legs,220.0,kgs,10,,,,""
2025-08-06,Leg Press Calfs Liegend,Legs,189.0,kgs,14,,,,""
2025-08-06,Leg Press,Legs,210.0,kgs,12,,,,""
2025-08-06,Leg Press Calfs Liegend,Legs,197.0,kgs,10,,,,""
2025-08-06,Leg Press Calfs Liegend,Legs,197.0,kgs,9,,,,""
2025-08-08,Incline Dumbbell Bench Press,Chest,26.0,kgs,6,,,,""
2025-08-08,Incline Dumbbell Bench Press,Chest,34.0,kgs,10,,,,"Kurze sotzpausen stress"
2025-08-08,Incline Dumbbell Bench Press,Chest,34.0,kgs,6,,,,""
2025-08-08,Seated Dumbbell Press,Shoulders,26.0,kgs,6,,,,""
2025-08-08,Seated Dumbbell Press,Shoulders,26.0,kgs,5,,,,""
2025-08-08,Unilateral Triceps Extension,Triceps,35.0,kgs,9,,,,"Hondgelenk weiter richtung ellebogn besser"
2025-08-08,Unilateral Triceps Extension,Triceps,35.0,kgs,9,,,,""
2025-08-08,Cable Lateral Unilat,Shoulders,30.0,kgs,13,,,,"Links schwächer"
2025-08-08,Cable Lateral Unilat,Shoulders,30.0,kgs,8,,,,""
2025-08-08,Seated Machine Fly,Chest,55.0,kgs,6,,,,""
2025-08-08,Seated Machine Fly,Chest,50.0,kgs,5,,,,""
2025-08-10,TBar Grode Griffe,Back,40.0,kgs,7,,,,""
2025-08-10,TBar Grode Griffe,Back,50.0,kgs,4,,,,""
2025-08-10,TBar Grode Griffe,Back,65.0,kgs,11,,,,""
2025-08-10,TBar Grode Griffe,Back,65.0,kgs,10,,,,""
2025-08-10,High Row Unilat,Back,45.0,kgs,9,,,,""
2025-08-10,High Row Unilat,Back,45.0,kgs,7,,,,""
2025-08-10,Lat Pulldown,Back,77.0,kgs,10,,,,""
2025-08-10,Lat Pulldown,Back,77.0,kgs,9,,,,""
2025-08-10,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,5,,,,""
2025-08-10,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,7,,,,"Rechts 8"
2025-08-10,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,8,,,,""
2025-08-10,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-10,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,6,,,,"Links schwächer"
2025-08-10,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,7,,,,""
2025-08-11,Leg Curl Machine,Legs,50.0,kgs,5,,,,""
2025-08-11,Leg Curl Machine,Legs,65.0,kgs,4,,,,""
2025-08-11,Leg Curl Machine,Legs,80.0,kgs,13,,,,""
2025-08-11,Leg Curl Machine,Legs,80.0,kgs,10,,,,""
2025-08-11,Leg Extension Machine,Legs,80.0,kgs,7,,,,""
2025-08-11,Leg Extension Machine,Legs,100.0,kgs,12,,,,""
2025-08-11,Leg Extension Machine,Legs,100.0,kgs,10,,,,""
2025-08-11,Leg Press Komisch,Legs,180.0,kgs,5,,,,""
2025-08-11,Leg Press Komisch,Legs,240.0,kgs,14,,,,""
2025-08-11,Leg Press Komisch,Legs,240.0,kgs,12,,,,""
2025-08-11,Leg Press Calfs,Legs,213.0,kgs,14,,,,""
2025-08-11,Leg Press Calfs,Legs,213.0,kgs,10,,,,""
2025-08-11,Leg Press Calfs,Legs,213.0,kgs,10,,,,""
2025-08-12,Incline Dumbbell Bench Press,Chest,26.0,kgs,6,,,,""
2025-08-12,Incline Dumbbell Bench Press,Chest,34.0,kgs,12,,,,""
2025-08-12,Incline Dumbbell Bench Press,Chest,34.0,kgs,10,,,,""
2025-08-12,Seated Dumbbell Press,Shoulders,26.0,kgs,7,,,,""
2025-08-12,Seated Dumbbell Press,Shoulders,26.0,kgs,6,,,,""
2025-08-12,Cable Overhead Triceps Extension,Triceps,50.0,kgs,10,,,,""
2025-08-12,Cable Overhead Triceps Extension,Triceps,50.0,kgs,8,,,,""
2025-08-12,Cable Lateral Unilat,Shoulders,30.0,kgs,12,,,,"Links schwächer"
2025-08-12,Cable Lateral Unilat,Shoulders,30.0,kgs,9,,,,""
2025-08-12,Seated Machine Fly,Chest,55.0,kgs,6,,,,""
2025-08-12,Seated Machine Fly,Chest,50.0,kgs,5,,,,""
2025-08-12,Cable Overhead Triceps Extension,Triceps,50.0,kgs,8,,,,""
2025-08-14,TBar Grode Griffe,Back,40.0,kgs,5,,,,""
2025-08-14,TBar Grode Griffe,Back,55.0,kgs,4,,,,""
2025-08-14,TBar Grode Griffe,Back,65.0,kgs,11,,,,""
2025-08-14,TBar Grode Griffe,Back,65.0,kgs,10,,,,""
2025-08-14,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-08-14,High Row Unilat,Back,45.0,kgs,7,,,,""
2025-08-14,Lat Pulldown,Back,77.0,kgs,9,,,,""
2025-08-14,Lat Pulldown,Back,77.0,kgs,7,,,,""
2025-08-14,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-14,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,9,,,,"Erste bizepsübung"
2025-08-14,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,10,,,,""
2025-08-14,Cable Curl Unilateral,Biceps,35.0,kgs,6,,,,""
2025-08-14,Cable Curl Unilateral,Biceps,30.0,kgs,8,,,,""
2025-08-15,Leg Curl Machine,Legs,60.0,kgs,5,,,,""
2025-08-15,Leg Curl Machine,Legs,70.0,kgs,4,,,,""
2025-08-15,Leg Curl Machine,Legs,85.0,kgs,11,,,,""
2025-08-15,Leg Extension Machine,Legs,85.0,kgs,7,,,,""
2025-08-15,Leg Extension Machine,Legs,105.0,kgs,10,,,,""
2025-08-15,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2025-08-15,Hackenschmidt,Legs,40.0,kgs,6,,,,""
2025-08-15,Hackenschmidt,Legs,75.0,kgs,8,,,,""
2025-08-15,Hackenschmidt,Legs,75.0,kgs,7,,,,""
2025-08-15,Leg Press Calfs,Legs,165.0,kgs,6,,,,""
2025-08-15,Leg Press Calfs,Legs,213.0,kgs,13,,,,"Stufe 12"
2025-08-15,Leg Press Calfs,Legs,213.0,kgs,12,,,,""
2025-08-15,Leg Curl Machine,Legs,85.0,kgs,10,,,,""
2025-08-15,Leg Press Calfs,Legs,213.0,kgs,11,,,,""
2025-08-17,Incline Dumbbell Bench Press,Chest,26.0,kgs,6,,,,""
2025-08-17,Incline Dumbbell Bench Press,Chest,34.0,kgs,12,,,,""
2025-08-17,Incline Dumbbell Bench Press,Chest,34.0,kgs,9,,,,""
2025-08-17,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2025-08-17,Seated Dumbbell Press,Shoulders,26.0,kgs,7,,,,""
2025-08-17,Unilateral Triceps Extension,Triceps,35.0,kgs,12,,,,""
2025-08-17,Cable Lateral Unilat,Shoulders,30.0,kgs,12,,,,"Links schwächer"
2025-08-17,Cable Lateral Unilat,Shoulders,30.0,kgs,10,,,,""
2025-08-17,Seated Machine Fly,Chest,50.0,kgs,12,,,,""
2025-08-17,Seated Machine Fly,Chest,55.0,kgs,7,,,,""
2025-08-17,Unilateral Triceps Extension,Triceps,35.0,kgs,10,,,,""
2025-08-17,Seated Machine Fly,Chest,55.0,kgs,6,,,,""
2025-08-19,TBar Grode Griffe,Back,45.0,kgs,6,,,,""
2025-08-19,TBar Grode Griffe,Back,55.0,kgs,4,,,,""
2025-08-19,TBar Grode Griffe,Back,65.0,kgs,10,,,,""
2025-08-19,TBar Grode Griffe,Back,65.0,kgs,9,,,,""
2025-08-19,High Row Unilat,Back,45.0,kgs,9,,,,""
2025-08-19,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-08-19,Lat Pulldown,Back,77.0,kgs,11,,,,"Longe pause"
2025-08-19,Lat Pulldown,Back,77.0,kgs,9,,,,""
2025-08-19,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,6,,,,""
2025-08-19,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,10,,,,""
2025-08-19,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-19,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,10,,,,""
2025-08-19,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,9,,,,""
2025-08-19,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,10,,,,""
2025-08-20,Leg Curl Machine,Legs,60.0,kgs,5,,,,""
2025-08-20,Leg Curl Machine,Legs,70.0,kgs,4,,,,""
2025-08-20,Leg Curl Machine,Legs,85.0,kgs,12,,,,""
2025-08-20,Leg Curl Machine,Legs,85.0,kgs,10,,,,""
2025-08-20,Leg Extension Machine,Legs,85.0,kgs,6,,,,""
2025-08-20,Leg Extension Machine,Legs,105.0,kgs,11,,,,""
2025-08-20,Leg Extension Machine,Legs,105.0,kgs,9,,,,""
2025-08-20,Hackenschmidt,Legs,55.0,kgs,5,,,,""
2025-08-20,Hackenschmidt,Legs,75.0,kgs,8,,,,""
2025-08-20,Hackenschmidt,Legs,75.0,kgs,7,,,,""
2025-08-20,Leg Press Calfs,Legs,165.0,kgs,6,,,,""
2025-08-20,Leg Press Calfs,Legs,221.0,kgs,11,,,,""
2025-08-20,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-08-20,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-08-23,Incline Dumbbell Bench Press,Chest,28.0,kgs,6,,,,""
2025-08-23,Incline Dumbbell Bench Press,Chest,36.0,kgs,10,,,,""
2025-08-23,Incline Dumbbell Bench Press,Chest,36.0,kgs,9,,,,""
2025-08-23,Seated Dumbbell Press,Shoulders,20.0,kgs,4,,,,""
2025-08-23,Seated Dumbbell Press,Shoulders,26.0,kgs,9,,,,""
2025-08-23,Cable Overhead Triceps Extension,Triceps,50.0,kgs,10,,,,""
2025-08-23,Cable Lateral Unilat,Shoulders,30.0,kgs,11,,,,""
2025-08-23,Cable Lateral Unilat,Shoulders,30.0,kgs,7,,,,""
2025-08-23,Seated Machine Fly,Chest,55.0,kgs,10,,,,""
2025-08-23,Seated Machine Fly,Chest,55.0,kgs,7,,,,""
2025-08-23,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2025-08-23,Cable Overhead Triceps Extension,Triceps,50.0,kgs,9,,,,""
2025-08-23,Cable Overhead Triceps Extension,Triceps,50.0,kgs,8,,,,""
2025-08-24,TBar Grode Griffe,Back,55.0,kgs,4,,,,""
2025-08-24,TBar Grode Griffe,Back,65.0,kgs,10,,,,""
2025-08-24,TBar Grode Griffe,Back,65.0,kgs,9,,,,""
2025-08-24,High Row Unilat,Back,45.0,kgs,9,,,,""
2025-08-24,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-08-24,Lat Pulldown,Back,77.0,kgs,10,,,,""
2025-08-24,Lat Pulldown,Back,77.0,kgs,11,,,,""
2025-08-24,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,6,,,,""
2025-08-24,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,10,,,,"Links schwächer"
2025-08-24,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,8,,,,""
2025-08-24,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-24,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,11,,,,""
2025-08-24,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,10,,,,""
2025-08-25,Leg Curl Machine,Legs,60.0,kgs,5,,,,""
2025-08-25,Leg Curl Machine,Legs,75.0,kgs,4,,,,""
2025-08-25,Leg Curl Machine,Legs,85.0,kgs,10,,,,"Folsch eingstellt"
2025-08-25,Leg Curl Machine,Legs,85.0,kgs,10,,,,""
2025-08-25,Leg Extension Machine,Legs,85.0,kgs,6,,,,""
2025-08-25,Leg Extension Machine,Legs,105.0,kgs,12,,,,""
2025-08-25,Leg Extension Machine,Legs,105.0,kgs,10,,,,""
2025-08-25,Leg Press Komisch,Legs,160.0,kgs,6,,,,""
2025-08-25,Leg Press Komisch,Legs,250.0,kgs,12,,,,""
2025-08-25,Leg Press Komisch,Legs,250.0,kgs,9,,,,""
2025-08-25,Leg Press Calfs,Legs,165.0,kgs,9,,,,""
2025-08-25,Leg Press Calfs,Legs,221.0,kgs,13,,,,""
2025-08-25,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-08-25,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-08-27,Incline Dumbbell Bench Press,Chest,28.0,kgs,6,,,,""
2025-08-27,Incline Dumbbell Bench Press,Chest,36.0,kgs,11,,,,""
2025-08-27,Incline Dumbbell Bench Press,Chest,36.0,kgs,8,,,,""
2025-08-27,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2025-08-27,Seated Dumbbell Press,Shoulders,26.0,kgs,8,,,,""
2025-08-27,Unilateral Triceps Extension,Triceps,35.0,kgs,12,,,,""
2025-08-27,Unilateral Triceps Extension,Triceps,35.0,kgs,10,,,,""
2025-08-27,Cable Lateral Unilat,Shoulders,30.0,kgs,11,,,,"Links schwächer rechts weiter noch vorne besser für schulter"
2025-08-27,Cable Lateral Unilat,Shoulders,30.0,kgs,8,,,,""
2025-08-27,Seated Machine Fly,Chest,55.0,kgs,10,,,,"Looonge pause"
2025-08-27,Seated Machine Fly,Chest,55.0,kgs,7,,,,""
2025-08-28,TBar Grode Griffe,Back,55.0,kgs,6,,,,""
2025-08-28,TBar Grode Griffe,Back,65.0,kgs,11,,,,""
2025-08-28,TBar Grode Griffe,Back,65.0,kgs,9,,,,""
2025-08-28,High Row Unilat,Back,45.0,kgs,8,,,,""
2025-08-28,Cable Face Pull,Shoulders,55.0,kgs,14,,,,""
2025-08-28,Cable Face Pull,Shoulders,55.0,kgs,12,,,,""
2025-08-28,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,6,,,,""
2025-08-28,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,11,,,,""
2025-08-28,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,7,,,,""
2025-08-28,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,4,,,,""
2025-08-28,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,11,,,,""
2025-08-28,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,10,,,,""
2025-08-28,High Row Unilat,Back,45.0,kgs,7,,,,""
2025-08-30,Leg Curl Machine,Legs,60.0,kgs,5,,,,""
2025-08-30,Leg Curl Machine,Legs,75.0,kgs,4,,,,""
2025-08-30,Leg Curl Machine,Legs,85.0,kgs,11,,,,""
2025-08-30,Leg Curl Machine,Legs,85.0,kgs,9,,,,""
2025-08-30,Leg Extension Machine,Legs,85.0,kgs,6,,,,""
2025-08-30,Leg Extension Machine,Legs,105.0,kgs,11,,,,""
2025-08-30,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2025-08-30,Leg Press Komisch,Legs,200.0,kgs,6,,,,""
2025-08-30,Leg Press Komisch,Legs,230.0,kgs,16,,,,""
2025-08-30,Leg Press Komisch,Legs,250.0,kgs,12,,,,""
2025-08-30,Leg Press Calfs,Legs,165.0,kgs,9,,,,""
2025-08-30,Leg Press Calfs,Legs,221.0,kgs,10,,,,"Stufe 11"
2025-08-30,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-08-30,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-09-08,Flat Bench Pause Reps,Chest,20.0,kgs,12,,,,""
2025-09-08,Flat Bench Pause Reps,Chest,60.0,kgs,12,,,,""
2025-09-08,Flat Bench Pause Reps,Chest,90.0,kgs,5,,,,""
2025-09-08,Seated Dumbbell Press,Shoulders,20.0,kgs,6,,,,""
2025-09-08,Seated Dumbbell Press,Shoulders,26.0,kgs,9,,,,""
2025-09-08,Unilateral Triceps Extension,Triceps,35.0,kgs,13,,,,"Links unhebn! 40 kg negsts"
2025-09-08,Unilateral Triceps Extension,Triceps,35.0,kgs,10,,,,""
2025-09-08,Cable Lateral Unilat,Shoulders,30.0,kgs,11,,,,""
2025-09-08,Cable Lateral Unilat,Shoulders,30.0,kgs,7,,,,""
2025-09-08,Seated Machine Fly,Chest,55.0,kgs,10,,,,""
2025-09-08,Seated Machine Fly,Chest,55.0,kgs,7,,,,""
2025-09-08,Flat Bench Pause Reps,Chest,90.0,kgs,3,,,,""
2025-09-08,Seated Dumbbell Press,Shoulders,26.0,kgs,7,,,,""
2025-09-09,TBar Grode Griffe,Back,55.0,kgs,6,,,,""
2025-09-09,TBar Grode Griffe,Back,65.0,kgs,11,,,,""
2025-09-09,TBar Grode Griffe,Back,65.0,kgs,9,,,,""
2025-09-09,Seated Cable Row Unilateral,Back,45.0,kgs,8,,,,""
2025-09-09,Seated Cable Row Unilateral,Back,45.0,kgs,8,,,,""
2025-09-09,Cable Curl Unilateral,Biceps,35.0,kgs,9,,,,""
2025-09-09,Cable Curl Unilateral,Biceps,35.0,kgs,7,,,,""
2025-09-09,Cable Curl Unilateral,Biceps,35.0,kgs,5,,,,""
2025-09-09,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,7,,,,""
2025-09-09,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,8,,,,""
2025-09-12,Leg Curl Machine,Legs,60.0,kgs,7,,,,""
2025-09-12,Leg Curl Machine,Legs,75.0,kgs,6,,,,""
2025-09-12,Leg Curl Machine,Legs,85.0,kgs,8,,,,"Komische maschine"
2025-09-12,Leg Curl Machine,Legs,85.0,kgs,9,,,,""
2025-09-12,Leg Extension Machine,Legs,85.0,kgs,6,,,,""
2025-09-12,Leg Extension Machine,Legs,105.0,kgs,11,,,,""
2025-09-12,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2025-09-12,Leg Press Komisch,Legs,200.0,kgs,6,,,,""
2025-09-12,Leg Press Komisch,Legs,250.0,kgs,13,,,,""
2025-09-12,Leg Press Komisch,Legs,250.0,kgs,11,,,,""
2025-09-12,Leg Press Calfs,Legs,165.0,kgs,8,,,,""
2025-09-12,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-09-12,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-09-12,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-09-13,Incline Dumbbell Bench Press,Chest,28.0,kgs,6,,,,""
2025-09-13,Incline Dumbbell Bench Press,Chest,36.0,kgs,10,,,,""
2025-09-13,Incline Dumbbell Bench Press,Chest,36.0,kgs,6,,,,""
2025-09-13,Seated Dumbbell Press,Shoulders,20.0,kgs,6,,,,""
2025-09-13,Seated Dumbbell Press,Shoulders,26.0,kgs,7,,,,""
2025-09-13,Unilateral Triceps Extension,Triceps,35.0,kgs,14,,,,""
2025-09-13,Unilateral Triceps Extension,Triceps,35.0,kgs,13,,,,""
2025-09-13,Cable Lateral Unilat,Shoulders,30.0,kgs,11,,,,""
2025-09-13,Cable Lateral Unilat,Shoulders,30.0,kgs,9,,,,""
2025-09-13,Seated Machine Fly,Chest,55.0,kgs,11,,,,""
2025-09-13,Seated Machine Fly,Chest,55.0,kgs,8,,,,""
2025-09-13,Seated Dumbbell Press,Shoulders,26.0,kgs,4,,,,""
2025-09-13,Seated Machine Fly,Chest,55.0,kgs,8,,,,""
2025-09-15,High Row Unilat,Back,40.0,kgs,5,,,,""
2025-09-15,High Row Unilat,Back,45.0,kgs,11,,,,"Erste übung"
2025-09-15,High Row Unilat,Back,45.0,kgs,9,,,,""
2025-09-15,TBar Grode Griffe,Back,60.0,kgs,3,,,,""
2025-09-15,TBar Grode Griffe,Back,65.0,kgs,9,,,,"2. Übung"
2025-09-15,TBar Grode Griffe,Back,60.0,kgs,9,,,,""
2025-09-15,Golds Gym Biceps Machine Unilat,Biceps,20.0,kgs,6,,,,""
2025-09-15,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,12,,,,""
2025-09-15,Golds Gym Biceps Machine Unilat,Biceps,25.0,kgs,9,,,,""
2025-09-15,Dumbell Preacher Hammer Curl,Biceps,14.0,kgs,5,,,,""
2025-09-15,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,7,,,,""
2025-09-15,Dumbell Preacher Hammer Curl,Biceps,16.0,kgs,8,,,,""
2025-09-16,Leg Curl Machine,Legs,65.0,kgs,7,,,,"John harris workout"
2025-09-16,Leg Curl Machine,Legs,75.0,kgs,6,,,,""
2025-09-16,Leg Curl Machine,Legs,85.0,kgs,9,,,,""
2025-09-16,Leg Curl Machine,Legs,85.0,kgs,9,,,,""
2025-09-16,Leg Extension Machine,Legs,85.0,kgs,6,,,,""
2025-09-16,Leg Extension Machine,Legs,105.0,kgs,11,,,,""
2025-09-16,Leg Extension Machine,Legs,105.0,kgs,8,,,,""
2025-09-16,Leg Press Komisch,Legs,200.0,kgs,6,,,,""
2025-09-16,Leg Press Komisch,Legs,250.0,kgs,13,,,,""
2025-09-16,Leg Press Komisch,Legs,250.0,kgs,11,,,,""
2025-09-16,Leg Press Calfs,Legs,165.0,kgs,8,,,,""
2025-09-16,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-09-16,Leg Press Calfs,Legs,221.0,kgs,10,,,,""
2025-09-16,Leg Press Calfs,Legs,221.0,kgs,9,,,,""
2025-09-19,Incline Dumbbell Bench Press,Chest,28.0,kgs,6,,,,""
2025-09-19,Incline Dumbbell Bench Press,Chest,36.0,kgs,9,,,,""
2025-09-19,Incline Dumbbell Bench Press,Chest,36.0,kgs,6,,,,""
2025-09-19,Seated Dumbbell Press,Shoulders,20.0,kgs,5,,,,""
2025-09-19,Seated Dumbbell Press,Shoulders,26.0,kgs,7,,,,""
2025-09-19,Seated Dumbbell Press,Shoulders,26.0,kgs,5,,,,""
2025-09-19,Unilateral Triceps Extension,Triceps,40.0,kgs,9,,,,"Links unhebn"
2025-09-19,Unilateral Triceps Extension,Triceps,40.0,kgs,9,,,,""
2025-09-19,Cable Lateral Unilat,Shoulders,30.0,kgs,9,,,,""
2025-09-19,Cable Lateral Unilat,Shoulders,30.0,kgs,9,,,,""
2025-09-19,Seated Machine Fly,Chest,55.0,kgs,5,,,,"Olls geknackt war mehr gong"
2025-09-19,Seated Machine Fly,Chest,50.0,kgs,4,,,,"Schulter kaputt"
